GridDimension: 10x10
Iteration,CellX,CellY,Susceptible,Infected,Recovered
7, 5, 3, 36, 0, 0
7, 5, 4, 35, 0, 0
7, 5, 5, 40, 0, 0
7, 5, 6, 33, 0, 0
7, 5, 7, 38, 0, 0
7, 5, 8, 33, 0, 0
7, 5, 9, 38, 0, 0
7, 6, 0, 39, 0, 0
7, 6, 1, 33, 0, 0
7, 6, 2, 28, 0, 0
7, 6, 3, 36, 0, 0
7, 6, 4, 31, 0, 0
7, 6, 5, 33, 0, 0
7, 6, 6, 38, 0, 0
7, 6, 7, 31, 0, 0
7, 6, 8, 39, 0, 0
7, 6, 9, 37, 0, 0
7, 7, 0, 39, 0, 0
7, 7, 1, 42, 0, 0
7, 7, 2, 25, 0, 0
7, 7, 3, 31, 0, 0
7, 7, 4, 38, 0, 0
7, 7, 5, 32, 0, 0
7, 7, 6, 34, 0, 0
7, 7, 7, 26, 0, 0
7, 7, 8, 33, 0, 0
7, 7, 9, 42, 0, 0
7, 8, 0, 30, 0, 0
7, 8, 1, 42, 0, 0
7, 8, 2, 28, 0, 0
7, 8, 3, 42, 0, 0
7, 8, 4, 33, 0, 0
7, 8, 5, 35, 0, 0
7, 8, 6, 32, 0, 0
7, 8, 7, 24, 0, 0
7, 8, 8, 35, 0, 0
7, 8, 9, 34, 0, 0
7, 9, 0, 33, 0, 0
7, 9, 1, 39, 0, 0
7, 9, 2, 28, 0, 0
7, 9, 3, 26, 0, 0
7, 9, 4, 34, 0, 0
7, 9, 5, 38, 0, 0
7, 9, 6, 34, 0, 0
7, 9, 7, 37, 0, 0
7, 9, 8, 30, 0, 0
7, 9, 9, 35, 0, 0
8, 0, 0, 40, 0, 0
8, 0, 1, 40, 0, 0
8, 0, 2, 34, 0, 0
8, 0, 3, 28, 0, 0
8, 0, 4, 34, 0, 0
8, 0, 5, 29, 0, 0
8, 0, 6, 36, 0, 0
8, 0, 7, 32, 0, 0
8, 0, 8, 26, 0, 0
8, 0, 9, 35, 0, 0
8, 1, 0, 33, 0, 0
8, 1, 1, 38, 0, 0
